epoch;acc;loss
0;0.4356781861274868;1.702826532326946
1;0.44543086933118287;1.6742817166611872
2;0.4471205186004338;1.6693451156424057
3;0.44805777466153945;1.6667059138961842
4;0.4486360277760122;1.6650326425838415
5;0.44906198977666373;1.66387539313237
6;0.44936924105582216;1.6630162853677282
