epoch;acc;loss
0;0.4379597286058762;1.6984862569540309
1;0.45226686890214834;1.6549033090905059
2;0.45772113774590034;1.6416410314281344
3;0.4610965568490593;1.6335502086209757
4;0.46358766642467264;1.6277300825919456
5;0.46545949397762665;1.623341210809218
6;0.4669000214268973;1.6198930577261044
7;0.468032692405096;1.6171714431421365
8;0.46901375505009374;1.6148996019571014
9;0.4698039184407376;1.6130773952538746
