epoch;acc;loss
0;0.4090318561880011;1.8492293056869558
1;0.41633756284821305;1.833805912181498
2;0.4140092196842302;1.8405868090564652
3;0.41994138236343254;1.826239377005072
4;0.4216045509749966;1.8227877635025334
5;0.42262032725659054;1.8203359056805313
6;0.42323514096259685;1.81863441012414
7;0.42377988740402905;1.8170840504830712
8;0.4242943111750917;1.8157976331035637
