epoch;acc;loss
0;0.414605196484367;1.8410963010356574
1;0.4309141212927839;1.8023815595792299
2;0.438021975418394;1.7847475580371883
3;0.44369484088135885;1.7705147317049514
4;0.45009404053367574;1.75456728892054
5;0.45751955119327814;1.73589966302116
6;0.4673412766346468;1.7112610950004887
7;0.47765223063172646;1.685547994484464
8;0.4817691514502114;1.6754605689140207
9;0.48127287294568283;1.677297540216105
